session_id,customer_id,started_at,ended_at,source,device,session_duration_min,session_date_dt,date_key,full_date,year,quarter,month,month_name,day,day_of_week,day_name,full_date_dt
11000082532,1302.0,2024-05-27 03:10:56,2024-05-27 04:02:56,ads,mobile,52.0,2024-05-27,20240527,2024-05-27,2024,2,5,May,27,0,Monday,2024-05-27
11000082533,734.0,2025-04-05 12:04:50,2025-04-05 12:28:50,direct,mobile,24.0,2025-04-05,20250405,2025-04-05,2025,2,4,April,5,5,Saturday,2025-04-05
11000082534,901.0,2025-02-08 19:53:36,,direct,desktop,,2025-02-08,20250208,2025-02-08,2025,1,2,February,8,5,Saturday,2025-02-08
11000082535,1049.0,2024-06-04 08:02:35,2024-06-04 08:08:35,direct,desktop,6.0,2024-06-04,20240604,2024-06-04,2024,2,6,June,4,1,Tuesday,2024-06-04
11000082536,316.0,2025-02-17 02:13:57,2025-02-17 02:23:57,ads,desktop,10.0,2025-02-17,20250217,2025-02-17,2025,1,2,February,17,0,Monday,2025-02-17
11000082537,1016.0,2024-08-31 08:07:53,2024-08-31 08:39:53,email,mobile,32.0,2024-08-31,20240831,2024-08-31,2024,3,8,August,31,5,Saturday,2024-08-31
11000082539,96.0,2025-04-03 15:10:42,2025-04-03 15:34:42,direct,desktop,24.0,2025-04-03,20250403,2025-04-03,2025,2,4,April,3,3,Thursday,2025-04-03
11000082541,549.0,2024-05-28 03:02:26,2024-05-28 03:20:26,direct,desktop,18.0,2024-05-28,20240528,2024-05-28,2024,2,5,May,28,1,Tuesday,2024-05-28
11000082542,491.0,2024-08-06 15:50:09,2024-08-06 16:42:09,referral,mobile,52.0,2024-08-06,20240806,2024-08-06,2024,3,8,August,6,1,Tuesday,2024-08-06
11000082544,1422.0,2025-07-31 07:34:56,2025-07-31 08:08:56,social,mobile,34.0,2025-07-31,20250731,2025-07-31,2025,3,7,July,31,3,Thursday,2025-07-31
11000082545,642.0,2025-06-08 04:10:54,2025-06-08 04:54:54,referral,mobile,44.0,2025-06-08,20250608,2025-06-08,2025,2,6,June,8,6,Sunday,2025-06-08
11000082546,374.0,2024-04-30 03:32:07,2024-04-30 04:09:07,referral,mobile,37.0,2024-04-30,20240430,2024-04-30,2024,2,4,April,30,1,Tuesday,2024-04-30
11000082550,313.0,2024-04-22 17:50:24,2024-04-22 18:39:24,email,desktop,49.0,2024-04-22,20240422,2024-04-22,2024,2,4,April,22,0,Monday,2024-04-22
11000082551,219.0,2024-09-07 08:35:23,2024-09-07 09:12:23,social,mobile,37.0,2024-09-07,20240907,2024-09-07,2024,3,9,September,7,5,Saturday,2024-09-07
11000082554,1037.0,2024-07-19 03:05:55,2024-07-19 03:10:55,ads,mobile,5.0,2024-07-19,20240719,2024-07-19,2024,3,7,July,19,4,Friday,2024-07-19
11000082556,69.0,2025-08-02 07:10:41,2025-08-02 07:50:41,email,mobile,40.0,2025-08-02,20250802,2025-08-02,2025,3,8,August,2,5,Saturday,2025-08-02
11000082557,981.0,2024-09-14 14:53:12,2024-09-14 15:11:12,ads,mobile,18.0,2024-09-14,20240914,2024-09-14,2024,3,9,September,14,5,Saturday,2024-09-14
11000082558,305.0,2024-08-16 13:39:36,2024-08-16 14:15:36,direct,desktop,36.0,2024-08-16,20240816,2024-08-16,2024,3,8,August,16,4,Friday,2024-08-16
11000082559,296.0,2024-01-29 15:43:11,2024-01-29 16:31:11,ads,desktop,48.0,2024-01-29,20240129,2024-01-29,2024,1,1,January,29,0,Monday,2024-01-29
11000082560,1224.0,2024-07-21 09:34:32,2024-07-21 09:51:32,ads,mobile,17.0,2024-07-21,20240721,2024-07-21,2024,3,7,July,21,6,Sunday,2024-07-21
11000082561,1241.0,2024-09-20 20:27:39,2024-09-20 20:30:39,social,desktop,3.0,2024-09-20,20240920,2024-09-20,2024,3,9,September,20,4,Friday,2024-09-20
11000082563,222.0,2025-07-29 05:12:28,,ads,mobile,,2025-07-29,20250729,2025-07-29,2025,3,7,July,29,1,Tuesday,2025-07-29
11000082564,425.0,2025-05-31 02:21:10,2025-05-31 03:08:10,email,mobile,47.0,2025-05-31,20250531,2025-05-31,2025,2,5,May,31,5,Saturday,2025-05-31
11000082567,105.0,2024-01-31 02:27:06,2024-01-31 02:46:06,email,mobile,19.0,2024-01-31,20240131,2024-01-31,2024,1,1,January,31,2,Wednesday,2024-01-31
11000082569,1422.0,2024-01-15 12:16:46,2024-01-15 13:02:46,ads,mobile,46.0,2024-01-15,20240115,2024-01-15,2024,1,1,January,15,0,Monday,2024-01-15
11000082573,1213.0,2025-02-01 00:56:15,2025-02-01 01:41:15,referral,desktop,45.0,2025-02-01,20250201,2025-02-01,2025,1,2,February,1,5,Saturday,2025-02-01
11000082574,124.0,2024-08-15 16:56:05,2024-08-15 17:30:05,direct,mobile,34.0,2024-08-15,20240815,2024-08-15,2024,3,8,August,15,3,Thursday,2024-08-15
11000082576,135.0,2025-03-19 20:52:59,2025-03-19 21:52:59,referral,mobile,60.0,2025-03-19,20250319,2025-03-19,2025,1,3,March,19,2,Wednesday,2025-03-19
11000082577,274.0,2024-01-24 13:58:10,,direct,desktop,,2024-01-24,20240124,2024-01-24,2024,1,1,January,24,2,Wednesday,2024-01-24
11000082578,1445.0,2025-02-18 09:00:13,2025-02-18 09:24:13,ads,desktop,24.0,2025-02-18,20250218,2025-02-18,2025,1,2,February,18,1,Tuesday,2025-02-18
11000082579,523.0,2024-12-07 01:36:58,2024-12-07 01:55:58,social,desktop,19.0,2024-12-07,20241207,2024-12-07,2024,4,12,December,7,5,Saturday,2024-12-07
11000082580,791.0,2024-12-30 21:35:25,2024-12-30 21:39:25,direct,mobile,4.0,2024-12-30,20241230,2024-12-30,2024,4,12,December,30,0,Monday,2024-12-30
11000082581,1480.0,2024-12-28 04:42:00,2024-12-28 05:08:00,direct,mobile,26.0,2024-12-28,20241228,2024-12-28,2024,4,12,December,28,5,Saturday,2024-12-28
11000082584,749.0,2024-05-19 08:18:18,,direct,mobile,,2024-05-19,20240519,2024-05-19,2024,2,5,May,19,6,Sunday,2024-05-19
11000082585,1458.0,2025-06-25 03:26:39,2025-06-25 04:16:39,ads,desktop,50.0,2025-06-25,20250625,2025-06-25,2025,2,6,June,25,2,Wednesday,2025-06-25
11000082586,100.0,2024-10-19 07:33:20,2024-10-19 08:21:20,direct,desktop,48.0,2024-10-19,20241019,2024-10-19,2024,4,10,October,19,5,Saturday,2024-10-19
11000082587,329.0,2025-06-17 14:04:16,2025-06-17 14:49:16,ads,tablet,45.0,2025-06-17,20250617,2025-06-17,2025,2,6,June,17,1,Tuesday,2025-06-17
11000082590,1275.0,2024-08-27 12:11:09,2024-08-27 12:29:09,direct,desktop,18.0,2024-08-27,20240827,2024-08-27,2024,3,8,August,27,1,Tuesday,2024-08-27
11000082591,813.0,2024-06-04 22:08:00,2024-06-04 22:48:00,referral,mobile,40.0,2024-06-04,20240604,2024-06-04,2024,2,6,June,4,1,Tuesday,2024-06-04
11000082593,991.0,2024-10-07 06:01:58,2024-10-07 06:23:58,direct,desktop,22.0,2024-10-07,20241007,2024-10-07,2024,4,10,October,7,0,Monday,2024-10-07
11000082594,921.0,2024-01-25 03:25:58,2024-01-25 03:38:58,social,mobile,13.0,2024-01-25,20240125,2024-01-25,2024,1,1,January,25,3,Thursday,2024-01-25
11000082595,1090.0,2025-06-08 17:20:24,2025-06-08 17:28:24,ads,tablet,8.0,2025-06-08,20250608,2025-06-08,2025,2,6,June,8,6,Sunday,2025-06-08
11000082596,1403.0,2024-02-02 18:07:18,2024-02-02 18:42:18,ads,mobile,35.0,2024-02-02,20240202,2024-02-02,2024,1,2,February,2,4,Friday,2024-02-02
11000082597,1257.0,2025-03-29 21:48:03,2025-03-29 22:09:03,email,desktop,21.0,2025-03-29,20250329,2025-03-29,2025,1,3,March,29,5,Saturday,2025-03-29
11000082600,1247.0,2025-05-16 01:08:10,2025-05-16 01:45:10,direct,mobile,37.0,2025-05-16,20250516,2025-05-16,2025,2,5,May,16,4,Friday,2025-05-16
11000082601,956.0,2024-12-11 18:19:52,2024-12-11 18:44:52,ads,mobile,25.0,2024-12-11,20241211,2024-12-11,2024,4,12,December,11,2,Wednesday,2024-12-11
11000082604,346.0,2025-03-08 03:41:02,2025-03-08 04:33:02,direct,desktop,52.0,2025-03-08,20250308,2025-03-08,2025,1,3,March,8,5,Saturday,2025-03-08
11000082605,709.0,2024-07-05 18:53:37,2024-07-05 19:41:37,referral,mobile,48.0,2024-07-05,20240705,2024-07-05,2024,3,7,July,5,4,Friday,2024-07-05
11000082606,924.0,2024-04-10 22:33:29,2024-04-10 23:27:29,direct,mobile,54.0,2024-04-10,20240410,2024-04-10,2024,2,4,April,10,2,Wednesday,2024-04-10
11000082608,1240.0,2024-07-12 04:10:42,2024-07-12 04:42:42,referral,desktop,32.0,2024-07-12,20240712,2024-07-12,2024,3,7,July,12,4,Friday,2024-07-12
11000082609,546.0,2024-09-15 18:06:32,2024-09-15 18:19:32,direct,mobile,13.0,2024-09-15,20240915,2024-09-15,2024,3,9,September,15,6,Sunday,2024-09-15
11000082610,1347.0,2025-07-06 22:04:10,2025-07-06 22:33:10,referral,mobile,29.0,2025-07-06,20250706,2025-07-06,2025,3,7,July,6,6,Sunday,2025-07-06
11000082611,756.0,2025-09-07 04:33:07,2025-09-07 05:09:07,email,tablet,36.0,2025-09-07,20250907,2025-09-07,2025,3,9,September,7,6,Sunday,2025-09-07
11000082613,1131.0,2024-04-12 09:54:48,2024-04-12 10:08:48,direct,mobile,14.0,2024-04-12,20240412,2024-04-12,2024,2,4,April,12,4,Friday,2024-04-12
11000082614,27.0,2025-09-20 07:50:43,2025-09-20 08:03:43,ads,mobile,13.0,2025-09-20,20250920,2025-09-20,2025,3,9,September,20,5,Saturday,2025-09-20
11000082615,521.0,2024-06-14 04:14:01,2024-06-14 05:10:01,direct,tablet,56.0,2024-06-14,20240614,2024-06-14,2024,2,6,June,14,4,Friday,2024-06-14
11000082616,518.0,2025-03-11 19:48:04,2025-03-11 20:34:04,ads,mobile,46.0,2025-03-11,20250311,2025-03-11,2025,1,3,March,11,1,Tuesday,2025-03-11
11000082617,115.0,2024-01-28 08:12:55,2024-01-28 09:04:55,social,desktop,52.0,2024-01-28,20240128,2024-01-28,2024,1,1,January,28,6,Sunday,2024-01-28
11000082619,637.0,2024-01-28 20:18:48,2024-01-28 20:26:48,email,mobile,8.0,2024-01-28,20240128,2024-01-28,2024,1,1,January,28,6,Sunday,2024-01-28
11000082620,181.0,2024-12-12 00:08:59,2024-12-12 00:28:59,ads,mobile,20.0,2024-12-12,20241212,2024-12-12,2024,4,12,December,12,3,Thursday,2024-12-12
11000082622,859.0,2025-05-20 07:39:49,2025-05-20 08:19:49,email,mobile,40.0,2025-05-20,20250520,2025-05-20,2025,2,5,May,20,1,Tuesday,2025-05-20
11000082623,1090.0,2024-09-09 01:35:31,2024-09-09 01:50:31,email,mobile,15.0,2024-09-09,20240909,2024-09-09,2024,3,9,September,9,0,Monday,2024-09-09
11000082624,1026.0,2024-09-08 17:03:11,2024-09-08 17:39:11,direct,mobile,36.0,2024-09-08,20240908,2024-09-08,2024,3,9,September,8,6,Sunday,2024-09-08
11000082626,325.0,2025-06-06 10:24:25,2025-06-06 11:22:25,direct,tablet,58.0,2025-06-06,20250606,2025-06-06,2025,2,6,June,6,4,Friday,2025-06-06
11000082627,1411.0,2024-12-14 13:31:43,2024-12-14 13:43:43,ads,mobile,12.0,2024-12-14,20241214,2024-12-14,2024,4,12,December,14,5,Saturday,2024-12-14
11000082628,1081.0,2025-05-17 17:28:38,2025-05-17 18:13:38,ads,desktop,45.0,2025-05-17,20250517,2025-05-17,2025,2,5,May,17,5,Saturday,2025-05-17
11000082629,176.0,2024-10-19 02:58:23,2024-10-19 03:35:23,direct,desktop,37.0,2024-10-19,20241019,2024-10-19,2024,4,10,October,19,5,Saturday,2024-10-19
11000082631,458.0,2025-07-13 12:24:06,2025-07-13 13:13:06,direct,desktop,49.0,2025-07-13,20250713,2025-07-13,2025,3,7,July,13,6,Sunday,2025-07-13
11000082632,614.0,2025-05-23 20:37:35,2025-05-23 21:31:35,referral,mobile,54.0,2025-05-23,20250523,2025-05-23,2025,2,5,May,23,4,Friday,2025-05-23
11000082633,1408.0,2024-11-13 07:04:39,2024-11-13 07:54:39,social,desktop,50.0,2024-11-13,20241113,2024-11-13,2024,4,11,November,13,2,Wednesday,2024-11-13
11000082634,344.0,2025-05-28 04:46:25,2025-05-28 05:18:25,direct,tablet,32.0,2025-05-28,20250528,2025-05-28,2025,2,5,May,28,2,Wednesday,2025-05-28
11000082635,1094.0,2024-07-17 23:55:12,2024-07-18 00:33:12,direct,mobile,38.0,2024-07-17,20240717,2024-07-17,2024,3,7,July,17,2,Wednesday,2024-07-17
11000082636,826.0,2024-02-16 01:12:06,2024-02-16 01:40:06,referral,desktop,28.0,2024-02-16,20240216,2024-02-16,2024,1,2,February,16,4,Friday,2024-02-16
11000082637,959.0,2024-05-15 12:34:16,2024-05-15 12:38:16,direct,desktop,4.0,2024-05-15,20240515,2024-05-15,2024,2,5,May,15,2,Wednesday,2024-05-15
11000082639,630.0,2024-12-03 11:38:22,2024-12-03 12:21:22,ads,mobile,43.0,2024-12-03,20241203,2024-12-03,2024,4,12,December,3,1,Tuesday,2024-12-03
11000082641,1136.0,2025-09-08 09:29:17,2025-09-08 09:36:17,social,desktop,7.0,2025-09-08,20250908,2025-09-08,2025,3,9,September,8,0,Monday,2025-09-08
11000082643,12.0,2024-10-29 23:29:15,2024-10-30 00:24:15,direct,mobile,55.0,2024-10-29,20241029,2024-10-29,2024,4,10,October,29,1,Tuesday,2024-10-29
11000082644,946.0,2024-11-11 16:38:56,2024-11-11 17:22:56,ads,mobile,44.0,2024-11-11,20241111,2024-11-11,2024,4,11,November,11,0,Monday,2024-11-11
11000082647,377.0,2024-09-25 09:54:38,2024-09-25 10:39:38,direct,mobile,45.0,2024-09-25,20240925,2024-09-25,2024,3,9,September,25,2,Wednesday,2024-09-25
11000082648,1226.0,2025-01-13 00:20:46,2025-01-13 00:22:46,ads,desktop,2.0,2025-01-13,20250113,2025-01-13,2025,1,1,January,13,0,Monday,2025-01-13
11000082649,1388.0,2025-06-29 14:22:22,2025-06-29 14:32:22,ads,mobile,10.0,2025-06-29,20250629,2025-06-29,2025,2,6,June,29,6,Sunday,2025-06-29
11000082650,265.0,2025-08-07 00:56:43,2025-08-07 01:28:43,ads,mobile,32.0,2025-08-07,20250807,2025-08-07,2025,3,8,August,7,3,Thursday,2025-08-07
11000082651,870.0,2025-02-11 09:31:40,2025-02-11 10:26:40,direct,mobile,55.0,2025-02-11,20250211,2025-02-11,2025,1,2,February,11,1,Tuesday,2025-02-11
11000082652,292.0,2024-12-04 18:19:39,2024-12-04 19:10:39,social,mobile,51.0,2024-12-04,20241204,2024-12-04,2024,4,12,December,4,2,Wednesday,2024-12-04
11000082653,1094.0,2025-05-30 10:12:09,2025-05-30 10:20:09,direct,mobile,8.0,2025-05-30,20250530,2025-05-30,2025,2,5,May,30,4,Friday,2025-05-30
11000082655,1426.0,2024-12-22 11:18:03,2024-12-22 11:55:03,ads,desktop,37.0,2024-12-22,20241222,2024-12-22,2024,4,12,December,22,6,Sunday,2024-12-22
11000082656,190.0,2024-01-11 08:43:46,,referral,desktop,,2024-01-11,20240111,2024-01-11,2024,1,1,January,11,3,Thursday,2024-01-11
11000082657,1364.0,2024-04-28 04:40:13,2024-04-28 04:41:13,ads,desktop,1.0,2024-04-28,20240428,2024-04-28,2024,2,4,April,28,6,Sunday,2024-04-28
11000082658,1112.0,2024-04-28 18:00:08,2024-04-28 18:27:08,ads,mobile,27.0,2024-04-28,20240428,2024-04-28,2024,2,4,April,28,6,Sunday,2024-04-28
11000082659,760.0,2025-05-20 08:08:55,2025-05-20 09:08:55,direct,mobile,60.0,2025-05-20,20250520,2025-05-20,2025,2,5,May,20,1,Tuesday,2025-05-20
11000082660,1294.0,2024-12-08 08:15:07,2024-12-08 08:33:07,ads,desktop,18.0,2024-12-08,20241208,2024-12-08,2024,4,12,December,8,6,Sunday,2024-12-08
11000082661,1452.0,2024-08-17 23:09:27,2024-08-17 23:15:27,direct,mobile,6.0,2024-08-17,20240817,2024-08-17,2024,3,8,August,17,5,Saturday,2024-08-17
11000082662,1341.0,2025-04-25 04:14:26,2025-04-25 04:59:26,email,mobile,45.0,2025-04-25,20250425,2025-04-25,2025,2,4,April,25,4,Friday,2025-04-25
11000082665,1189.0,2024-11-01 06:47:10,2024-11-01 07:33:10,email,desktop,46.0,2024-11-01,20241101,2024-11-01,2024,4,11,November,1,4,Friday,2024-11-01
11000082668,184.0,2024-06-14 18:23:23,,referral,desktop,,2024-06-14,20240614,2024-06-14,2024,2,6,June,14,4,Friday,2024-06-14
11000082670,543.0,2025-05-31 09:25:41,2025-05-31 10:16:41,ads,desktop,51.0,2025-05-31,20250531,2025-05-31,2025,2,5,May,31,5,Saturday,2025-05-31
11000082671,168.0,2024-09-05 17:57:37,2024-09-05 18:25:37,referral,desktop,28.0,2024-09-05,20240905,2024-09-05,2024,3,9,September,5,3,Thursday,2024-09-05
11000082673,1473.0,2024-09-21 02:18:57,2024-09-21 02:46:57,direct,desktop,28.0,2024-09-21,20240921,2024-09-21,2024,3,9,September,21,5,Saturday,2024-09-21
11000082674,1105.0,2025-02-10 08:55:27,2025-02-10 09:20:27,email,desktop,25.0,2025-02-10,20250210,2025-02-10,2025,1,2,February,10,0,Monday,2025-02-10
11000082675,138.0,2025-07-30 04:09:05,2025-07-30 04:18:05,social,mobile,9.0,2025-07-30,20250730,2025-07-30,2025,3,7,July,30,2,Wednesday,2025-07-30
11000082676,77.0,2024-02-09 23:41:33,2024-02-09 23:53:33,ads,mobile,12.0,2024-02-09,20240209,2024-02-09,2024,1,2,February,9,4,Friday,2024-02-09
11000082677,794.0,2025-09-19 05:20:47,2025-09-19 05:40:47,email,mobile,20.0,2025-09-19,20250919,2025-09-19,2025,3,9,September,19,4,Friday,2025-09-19
11000082678,990.0,2025-08-02 06:31:50,2025-08-02 07:02:50,referral,mobile,31.0,2025-08-02,20250802,2025-08-02,2025,3,8,August,2,5,Saturday,2025-08-02
11000082679,1446.0,2024-01-29 16:10:06,2024-01-29 16:44:06,direct,desktop,34.0,2024-01-29,20240129,2024-01-29,2024,1,1,January,29,0,Monday,2024-01-29
11000082680,494.0,2024-12-01 09:17:12,2024-12-01 10:12:12,direct,tablet,55.0,2024-12-01,20241201,2024-12-01,2024,4,12,December,1,6,Sunday,2024-12-01
11000082684,345.0,2024-09-10 17:21:41,2024-09-10 17:22:41,referral,desktop,1.0,2024-09-10,20240910,2024-09-10,2024,3,9,September,10,1,Tuesday,2024-09-10
11000082685,541.0,2024-10-05 14:29:00,,social,tablet,,2024-10-05,20241005,2024-10-05,2024,4,10,October,5,5,Saturday,2024-10-05
11000082687,1138.0,2025-08-03 07:55:06,2025-08-03 08:17:06,social,mobile,22.0,2025-08-03,20250803,2025-08-03,2025,3,8,August,3,6,Sunday,2025-08-03
11000082693,1201.0,2025-02-05 00:00:26,2025-02-05 00:40:26,direct,desktop,40.0,2025-02-05,20250205,2025-02-05,2025,1,2,February,5,2,Wednesday,2025-02-05
11000082696,1024.0,2024-07-27 09:18:01,2024-07-27 09:25:01,direct,mobile,7.0,2024-07-27,20240727,2024-07-27,2024,3,7,July,27,5,Saturday,2024-07-27
11000082698,1499.0,2024-10-28 23:58:30,2024-10-29 00:51:30,direct,mobile,53.0,2024-10-28,20241028,2024-10-28,2024,4,10,October,28,0,Monday,2024-10-28
11000082699,1103.0,2024-09-02 06:13:20,2024-09-02 06:38:20,referral,mobile,25.0,2024-09-02,20240902,2024-09-02,2024,3,9,September,2,0,Monday,2024-09-02
11000082702,185.0,2025-07-10 10:50:06,2025-07-10 11:27:06,ads,mobile,37.0,2025-07-10,20250710,2025-07-10,2025,3,7,July,10,3,Thursday,2025-07-10
11000082703,478.0,2025-07-01 10:55:31,2025-07-01 11:11:31,referral,mobile,16.0,2025-07-01,20250701,2025-07-01,2025,3,7,July,1,1,Tuesday,2025-07-01
11000082704,45.0,2025-01-06 17:41:33,2025-01-06 17:58:33,ads,desktop,17.0,2025-01-06,20250106,2025-01-06,2025,1,1,January,6,0,Monday,2025-01-06
11000082705,473.0,2025-09-23 05:44:30,2025-09-23 06:21:30,ads,mobile,37.0,2025-09-23,20250923,2025-09-23,2025,3,9,September,23,1,Tuesday,2025-09-23
11000082706,1446.0,2025-03-27 01:16:50,2025-03-27 01:33:50,email,desktop,17.0,2025-03-27,20250327,2025-03-27,2025,1,3,March,27,3,Thursday,2025-03-27
11000082708,1246.0,2024-08-06 18:50:05,2024-08-06 19:28:05,direct,mobile,38.0,2024-08-06,20240806,2024-08-06,2024,3,8,August,6,1,Tuesday,2024-08-06
11000082710,869.0,2024-10-13 01:13:18,2024-10-13 01:21:18,email,mobile,8.0,2024-10-13,20241013,2024-10-13,2024,4,10,October,13,6,Sunday,2024-10-13
11000082712,1044.0,2024-03-17 01:28:44,2024-03-17 02:13:44,referral,desktop,45.0,2024-03-17,20240317,2024-03-17,2024,1,3,March,17,6,Sunday,2024-03-17
11000082713,200.0,2024-12-10 23:38:15,2024-12-11 00:16:15,direct,desktop,38.0,2024-12-10,20241210,2024-12-10,2024,4,12,December,10,1,Tuesday,2024-12-10
11000082715,1351.0,2025-04-05 20:39:45,2025-04-05 21:16:45,referral,mobile,37.0,2025-04-05,20250405,2025-04-05,2025,2,4,April,5,5,Saturday,2025-04-05
11000082716,993.0,2024-06-17 02:24:06,2024-06-17 02:26:06,referral,mobile,2.0,2024-06-17,20240617,2024-06-17,2024,2,6,June,17,0,Monday,2024-06-17
11000082717,808.0,2024-09-04 04:19:02,2024-09-04 04:59:02,email,mobile,40.0,2024-09-04,20240904,2024-09-04,2024,3,9,September,4,2,Wednesday,2024-09-04
11000082718,669.0,2024-05-20 19:54:10,2024-05-20 19:57:10,social,mobile,3.0,2024-05-20,20240520,2024-05-20,2024,2,5,May,20,0,Monday,2024-05-20
11000082719,460.0,2025-09-06 09:35:57,2025-09-06 10:13:57,referral,tablet,38.0,2025-09-06,20250906,2025-09-06,2025,3,9,September,6,5,Saturday,2025-09-06
11000082720,1049.0,2024-08-23 15:02:21,2024-08-23 15:13:21,direct,desktop,11.0,2024-08-23,20240823,2024-08-23,2024,3,8,August,23,4,Friday,2024-08-23
11000082721,1247.0,2024-09-02 02:33:26,2024-09-02 03:29:26,email,mobile,56.0,2024-09-02,20240902,2024-09-02,2024,3,9,September,2,0,Monday,2024-09-02
11000082724,1335.0,2025-05-15 10:54:11,2025-05-15 11:44:11,direct,mobile,50.0,2025-05-15,20250515,2025-05-15,2025,2,5,May,15,3,Thursday,2025-05-15
11000082727,1248.0,2025-02-17 13:04:41,2025-02-17 13:51:41,direct,mobile,47.0,2025-02-17,20250217,2025-02-17,2025,1,2,February,17,0,Monday,2025-02-17
11000082728,1386.0,2024-09-24 19:33:57,2024-09-24 19:48:57,direct,desktop,15.0,2024-09-24,20240924,2024-09-24,2024,3,9,September,24,1,Tuesday,2024-09-24
11000082731,590.0,2025-05-12 03:09:32,2025-05-12 03:25:32,direct,desktop,16.0,2025-05-12,20250512,2025-05-12,2025,2,5,May,12,0,Monday,2025-05-12
11000082732,1065.0,2024-02-10 07:23:03,2024-02-10 07:29:03,ads,desktop,6.0,2024-02-10,20240210,2024-02-10,2024,1,2,February,10,5,Saturday,2024-02-10
11000082737,1113.0,2024-04-25 21:49:26,2024-04-25 21:50:26,social,mobile,1.0,2024-04-25,20240425,2024-04-25,2024,2,4,April,25,3,Thursday,2024-04-25
11000082741,1251.0,2024-02-29 03:30:24,2024-02-29 03:46:24,direct,desktop,16.0,2024-02-29,20240229,2024-02-29,2024,1,2,February,29,3,Thursday,2024-02-29
11000082743,1321.0,2024-12-30 15:01:20,2024-12-30 15:12:20,direct,mobile,11.0,2024-12-30,20241230,2024-12-30,2024,4,12,December,30,0,Monday,2024-12-30
11000082745,766.0,2024-05-21 05:22:38,2024-05-21 06:01:38,direct,desktop,39.0,2024-05-21,20240521,2024-05-21,2024,2,5,May,21,1,Tuesday,2024-05-21
11000082747,1077.0,2024-05-24 09:17:07,2024-05-24 09:51:07,direct,tablet,34.0,2024-05-24,20240524,2024-05-24,2024,2,5,May,24,4,Friday,2024-05-24
11000082748,202.0,2024-01-23 15:17:47,2024-01-23 16:14:47,ads,mobile,57.0,2024-01-23,20240123,2024-01-23,2024,1,1,January,23,1,Tuesday,2024-01-23
11000082749,566.0,2024-05-19 19:30:56,2024-05-19 19:56:56,ads,desktop,26.0,2024-05-19,20240519,2024-05-19,2024,2,5,May,19,6,Sunday,2024-05-19
11000082752,389.0,2025-01-02 11:07:33,2025-01-02 11:47:33,direct,desktop,40.0,2025-01-02,20250102,2025-01-02,2025,1,1,January,2,3,Thursday,2025-01-02
11000082755,1321.0,2024-05-09 22:21:17,2024-05-09 23:02:17,referral,mobile,41.0,2024-05-09,20240509,2024-05-09,2024,2,5,May,9,3,Thursday,2024-05-09
11000082756,506.0,2024-07-25 17:36:01,2024-07-25 18:19:01,direct,mobile,43.0,2024-07-25,20240725,2024-07-25,2024,3,7,July,25,3,Thursday,2024-07-25
11000082758,395.0,2024-08-15 13:17:24,2024-08-15 13:45:24,email,mobile,28.0,2024-08-15,20240815,2024-08-15,2024,3,8,August,15,3,Thursday,2024-08-15
11000082760,322.0,2024-02-07 06:34:25,2024-02-07 06:52:25,ads,mobile,18.0,2024-02-07,20240207,2024-02-07,2024,1,2,February,7,2,Wednesday,2024-02-07
11000082762,1497.0,2024-08-05 12:40:34,2024-08-05 12:47:34,referral,desktop,7.0,2024-08-05,20240805,2024-08-05,2024,3,8,August,5,0,Monday,2024-08-05
11000082769,91.0,2024-09-12 09:27:17,2024-09-12 10:23:17,ads,mobile,56.0,2024-09-12,20240912,2024-09-12,2024,3,9,September,12,3,Thursday,2024-09-12
11000082770,1317.0,2024-02-27 03:22:56,2024-02-27 04:18:56,direct,mobile,56.0,2024-02-27,20240227,2024-02-27,2024,1,2,February,27,1,Tuesday,2024-02-27
11000082771,677.0,2024-07-18 03:33:49,2024-07-18 03:38:49,direct,mobile,5.0,2024-07-18,20240718,2024-07-18,2024,3,7,July,18,3,Thursday,2024-07-18
11000082772,179.0,2024-01-04 05:19:02,2024-01-04 05:41:02,ads,mobile,22.0,2024-01-04,20240104,2024-01-04,2024,1,1,January,4,3,Thursday,2024-01-04
11000082773,1335.0,2024-06-30 03:07:00,2024-06-30 03:54:00,direct,desktop,47.0,2024-06-30,20240630,2024-06-30,2024,2,6,June,30,6,Sunday,2024-06-30
11000082774,730.0,2024-03-27 15:52:52,2024-03-27 16:06:52,direct,mobile,14.0,2024-03-27,20240327,2024-03-27,2024,1,3,March,27,2,Wednesday,2024-03-27
11000082775,841.0,2024-06-27 07:47:43,2024-06-27 08:39:43,direct,mobile,52.0,2024-06-27,20240627,2024-06-27,2024,2,6,June,27,3,Thursday,2024-06-27
11000082777,747.0,2025-05-15 03:29:05,2025-05-15 04:09:05,email,mobile,40.0,2025-05-15,20250515,2025-05-15,2025,2,5,May,15,3,Thursday,2025-05-15
11000082778,586.0,2024-10-10 18:55:57,2024-10-10 19:42:57,ads,desktop,47.0,2024-10-10,20241010,2024-10-10,2024,4,10,October,10,3,Thursday,2024-10-10
11000082780,601.0,2024-01-14 12:54:02,2024-01-14 12:56:02,ads,desktop,2.0,2024-01-14,20240114,2024-01-14,2024,1,1,January,14,6,Sunday,2024-01-14
11000082781,806.0,2024-04-26 01:36:09,2024-04-26 01:40:09,social,mobile,4.0,2024-04-26,20240426,2024-04-26,2024,2,4,April,26,4,Friday,2024-04-26
